City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Dropoff Time,Dropoff Lat,Dropoff Lng,Distance (miles),Fare Amount,Fare Currency
458,uberX,COMPLETED,2017-07-19 12:01:37 +0000 UTC,2017-07-19 12:03:03 +0000 UTC,-23.6026754,-46.6451958,2017-07-19 12:28:55 +0000 UTC,-23.6111639,-46.5708754,6.21,25.67,BRL
458,uberX,COMPLETED,2017-07-12 12:25:33 +0000 UTC,2017-07-12 12:27:09 +0000 UTC,-23.6026558,-46.6451127,2017-07-12 12:57:03 +0000 UTC,-23.6113337,-46.5707646,6.29,24.24,BRL
458,uberX,COMPLETED,2017-06-28 12:30:24 +0000 UTC,2017-06-28 12:35:10 +0000 UTC,-23.6026881,-46.6451735,2017-06-28 13:00:15 +0000 UTC,-23.6112529,-46.5710238,6.2,25.21,BRL
458,uberX,COMPLETED,2017-06-14 11:31:57 +0000 UTC,2017-06-14 11:34:42 +0000 UTC,-23.6029139,-46.6447856,2017-06-14 11:59:39 +0000 UTC,-23.6115989,-46.5706637,6.74,24.89,BRL
458,uberX,COMPLETED,2017-06-12 12:13:59 +0000 UTC,2017-06-12 12:18:02 +0000 UTC,-23.6026944,-46.6451914,2017-06-12 12:41:53 +0000 UTC,-23.6112042,-46.5710673,5.96,25.99,BRL
458,uberX,COMPLETED,2017-06-05 11:51:48 +0000 UTC,2017-06-05 11:57:28 +0000 UTC,-23.6040017,-46.6444533,2017-06-05 12:22:27 +0000 UTC,-23.6113167,-46.5708367,5.85,23.93,BRL
458,uberX,COMPLETED,2017-05-29 12:06:09 +0000 UTC,2017-05-29 12:11:59 +0000 UTC,-23.6026382,-46.6451899,2017-05-29 12:37:27 +0000 UTC,-23.6111309,-46.5712652,5.95,25.69,BRL
458,uberX,COMPLETED,2017-05-24 11:32:05 +0000 UTC,2017-05-24 11:34:55 +0000 UTC,-23.6027303,-46.6453111,2017-05-24 12:01:01 +0000 UTC,-23.6110929,-46.5711355,5.81,25.25,BRL
458,uberX,COMPLETED,2017-05-08 11:27:46 +0000 UTC,2017-05-08 11:31:24 +0000 UTC,-23.602689,-46.6453982,2017-05-08 11:55:31 +0000 UTC,-23.6111595,-46.571014,5.93,25.19,BRL
458,uberX,CANCELED,2017-05-08 11:17:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6161803,-46.6479852,1970-01-01 00:00:00 +0000 UTC,-23.6165819,-46.6488992,0,0,BRL
458,uberX,COMPLETED,2017-05-03 21:26:00 +0000 UTC,2017-05-03 21:29:00 +0000 UTC,-23.611224,-46.5710601,2017-05-03 21:55:28 +0000 UTC,-23.6026476,-46.6453556,6.13,25.62,BRL
458,uberX,COMPLETED,2017-05-03 11:49:23 +0000 UTC,2017-05-03 11:51:55 +0000 UTC,-23.6026585,-46.6451814,2017-05-03 12:18:05 +0000 UTC,-23.6111404,-46.5712019,5.93,25.13,BRL
458,uberX,CANCELED,2017-05-03 11:47:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6072684,-46.6520971,1970-01-01 00:00:00 +0000 UTC,-23.6056162,-46.6514685,0,0,BRL
458,uberX,COMPLETED,2017-04-26 12:47:58 +0000 UTC,2017-04-26 12:53:28 +0000 UTC,-23.5659038,-46.6845579,2017-04-26 13:24:13 +0000 UTC,-23.6027646,-46.6451823,4.28,23.41,BRL
458,uberX,COMPLETED,2017-04-26 11:01:52 +0000 UTC,2017-04-26 11:10:23 +0000 UTC,-23.602635,-46.6450673,2017-04-26 11:48:11 +0000 UTC,-23.565888,-46.6846089,4.48,23.4,BRL
458,uberX,COMPLETED,2017-04-24 11:37:45 +0000 UTC,2017-04-24 11:40:32 +0000 UTC,-23.6027699,-46.6453134,2017-04-24 12:05:11 +0000 UTC,-23.6111281,-46.5708975,6.06,22.97,BRL
458,uberX,COMPLETED,2017-04-19 11:42:55 +0000 UTC,2017-04-19 11:44:04 +0000 UTC,-23.6027424,-46.6452542,2017-04-19 12:13:55 +0000 UTC,-23.6111639,-46.5710143,6.01,24.01,BRL
458,uberX,COMPLETED,2017-04-10 11:38:15 +0000 UTC,2017-04-10 11:40:11 +0000 UTC,-23.6027352,-46.64514,2017-04-10 12:06:16 +0000 UTC,-23.6109405,-46.5708151,5.89,28.84,BRL
458,uberX,COMPLETED,2017-04-05 10:39:43 +0000 UTC,2017-04-05 10:47:12 +0000 UTC,-23.6027261,-46.6453007,2017-04-05 11:11:07 +0000 UTC,-23.6110963,-46.5711048,5.9,23.57,BRL
458,uberX,COMPLETED,2017-04-03 10:41:54 +0000 UTC,2017-04-03 10:45:28 +0000 UTC,-23.6026271,-46.6450338,2017-04-03 11:13:25 +0000 UTC,-23.6111624,-46.5710234,6.3,23.95,BRL
458,POOL: MATCHED,COMPLETED,2017-03-27 11:31:54 +0000 UTC,2017-03-27 11:42:11 +0000 UTC,-23.6026755,-46.6450314,2017-03-27 12:24:44 +0000 UTC,-23.6111472,-46.5712045,7.71,24.28,BRL
458,POOL: MATCHED,COMPLETED,2017-03-22 11:14:28 +0000 UTC,2017-03-22 11:18:37 +0000 UTC,-23.6026323,-46.6451764,2017-03-22 11:50:54 +0000 UTC,-23.6110169,-46.5711359,6.95,17.14,BRL
458,uberPOOL: MATCHED,COMPLETED,2017-03-13 11:36:09 +0000 UTC,2017-03-13 11:40:03 +0000 UTC,-23.6026144,-46.6452481,2017-03-13 12:11:44 +0000 UTC,-23.6111973,-46.5710136,7,23.79,BRL
458,uberX,COMPLETED,2017-02-08 22:28:11 +0000 UTC,2017-02-08 22:31:17 +0000 UTC,-23.6109141,-46.571272,2017-02-08 23:03:57 +0000 UTC,-23.6025022,-46.6450023,8.08,25.47,BRL
458,uberX,COMPLETED,2017-02-08 11:30:20 +0000 UTC,2017-02-08 11:34:11 +0000 UTC,-23.6026518,-46.6453142,2017-02-08 12:01:36 +0000 UTC,-23.6111199,-46.5710629,6.19,24.39,BRL
458,uberX,CANCELED,2017-02-08 11:29:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6006429,-46.6532521,1970-01-01 00:00:00 +0000 UTC,-23.6006414,-46.6532394,0,0,BRL
458,uberPOOL: MATCHED,COMPLETED,2017-02-01 10:45:36 +0000 UTC,2017-02-01 10:51:10 +0000 UTC,-23.6027327,-46.6451387,2017-02-01 11:27:26 +0000 UTC,-23.6112753,-46.5708652,7.36,27.75,BRL
458,uberPOOL,CANCELED,2017-02-01 10:40:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.595913,-46.6437728,1970-01-01 00:00:00 +0000 UTC,-23.5972652,-46.6433218,0,0,BRL
458,uberPOOL,CANCELED,2017-02-01 10:38:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5976776,-46.6368111,1970-01-01 00:00:00 +0000 UTC,-23.5988526,-46.6367352,0,0,BRL
458,uberPOOL: MATCHED,COMPLETED,2017-01-20 11:23:43 +0000 UTC,2017-01-20 11:28:48 +0000 UTC,-23.602735,-46.645135,2017-01-20 12:05:31 +0000 UTC,-23.6113567,-46.5709017,7.81,27.3,BRL
458,uberX,COMPLETED,2017-01-18 11:13:01 +0000 UTC,2017-01-18 11:20:29 +0000 UTC,-23.5977018,-46.6237303,2017-01-18 11:43:37 +0000 UTC,-23.6110715,-46.5709414,4.7,19.38,BRL
458,uberX,COMPLETED,2017-01-18 10:31:25 +0000 UTC,2017-01-18 10:34:34 +0000 UTC,-23.602638,-46.6457301,2017-01-18 10:46:32 +0000 UTC,-23.5976648,-46.6235027,2.14,13.76,BRL
458,uberX,COMPLETED,2017-01-16 10:03:05 +0000 UTC,2017-01-16 10:06:06 +0000 UTC,-23.6026382,-46.64518064,2017-01-16 10:29:07 +0000 UTC,-23.61124989,-46.57104947,6.27,24.08,BRL
458,uberPOOL,CANCELED,2017-01-16 09:57:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5982644,-46.6457569,1970-01-01 00:00:00 +0000 UTC,-23.5982048,-46.6454414,0,0,BRL
458,uberX,COMPLETED,2017-01-14 20:40:36 +0000 UTC,2017-01-14 20:43:28 +0000 UTC,-23.6027267,-46.6453459,2017-01-14 21:01:41 +0000 UTC,-23.5740178,-46.6961832,6.72,22.94,BRL
458,uberX,COMPLETED,2017-01-14 12:23:59 +0000 UTC,2017-01-14 12:26:06 +0000 UTC,-23.6206918,-46.6620795,2017-01-14 12:41:45 +0000 UTC,-23.5934814,-46.6527237,5.03,11.57,BRL
458,uberX,COMPLETED,2017-01-13 09:09:29 +0000 UTC,2017-01-13 09:11:29 +0000 UTC,-23.6028042,-46.64542,2017-01-13 09:21:17 +0000 UTC,-23.6205906,-46.6622467,2.75,10.51,BRL
458,uberX,COMPLETED,2017-01-12 02:36:24 +0000 UTC,2017-01-12 02:41:59 +0000 UTC,-23.6112733,-46.5709483,2017-01-12 03:05:10 +0000 UTC,-23.6027117,-46.6453367,7.76,24.23,BRL
458,uberX,COMPLETED,2017-01-11 10:39:26 +0000 UTC,2017-01-11 10:41:27 +0000 UTC,-23.602625,-46.645405,2017-01-11 11:05:36 +0000 UTC,-23.6110017,-46.5711467,6.32,24.8,BRL
458,uberX,COMPLETED,2017-01-10 10:45:29 +0000 UTC,2017-01-10 10:49:30 +0000 UTC,-23.6026671,-46.6452312,2017-01-10 11:17:16 +0000 UTC,-23.6111864,-46.5710514,6.67,25.39,BRL
458,uberX,CANCELED,2017-01-10 10:43:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5995922,-46.6428767,1970-01-01 00:00:00 +0000 UTC,-23.5996151,-46.6440468,0,0,BRL
458,uberX,CANCELED,2017-01-10 10:42:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2017-01-08 23:39:03 +0000 UTC,2017-01-08 23:45:00 +0000 UTC,-23.6458165,-46.6430358,2017-01-09 00:00:29 +0000 UTC,-23.6029511,-46.645261,4.97,23.33,BRL
458,uberX,COMPLETED,2017-01-06 11:02:51 +0000 UTC,2017-01-06 11:06:54 +0000 UTC,-23.6025753,-46.6451885,2017-01-06 11:31:50 +0000 UTC,-23.6111339,-46.5717526,7.07,23.26,BRL
458,uberX,COMPLETED,2017-01-05 10:40:12 +0000 UTC,2017-01-05 10:43:41 +0000 UTC,-23.602743,-46.6450878,2017-01-05 11:08:42 +0000 UTC,-23.6112239,-46.5710056,6.35,23.31,BRL
458,uberX,COMPLETED,2017-01-04 10:28:55 +0000 UTC,2017-01-04 10:33:07 +0000 UTC,-23.6027368,-46.6452656,2017-01-04 10:55:45 +0000 UTC,-23.6108462,-46.5714736,6.41,23.86,BRL
458,uberPOOL,CANCELED,2017-01-04 10:27:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.58973046,-46.63002944,1970-01-01 00:00:00 +0000 UTC,-23.58972914,-46.63000504,0,0,BRL
458,uberX,COMPLETED,2016-12-14 21:05:43 +0000 UTC,2016-12-14 21:13:22 +0000 UTC,-23.6111697,-46.5710617,2016-12-14 21:47:30 +0000 UTC,-23.6026436,-46.645322,8.81,36.85,BRL
458,uberPOOL: MATCHED,COMPLETED,2016-12-14 10:54:17 +0000 UTC,2016-12-14 11:02:37 +0000 UTC,-23.60263334,-46.64524346,2016-12-14 11:31:47 +0000 UTC,-23.61320343,-46.57176448,6.56,29.44,BRL
458,uberX,CANCELED,2016-12-14 10:52:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6026688,-46.6474319,1970-01-01 00:00:00 +0000 UTC,-23.6026663,-46.6479603,0,0,BRL
458,uberX,COMPLETED,2016-12-07 10:54:15 +0000 UTC,2016-12-07 10:55:35 +0000 UTC,-23.6026502,-46.6454975,2016-12-07 11:23:17 +0000 UTC,-23.6112543,-46.5708784,5.85,24.66,BRL
458,uberPOOL,CANCELED,2016-11-30 10:46:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6065802,-46.6612839,1970-01-01 00:00:00 +0000 UTC,-23.6042626,-46.6596683,0,0,BRL
458,uberPOOL: MATCHED,COMPLETED,2016-11-16 10:30:13 +0000 UTC,2016-11-16 10:41:05 +0000 UTC,-23.6026747,-46.6452068,2016-11-16 11:02:23 +0000 UTC,-23.6111272,-46.5709949,5.8,29.83,BRL
458,uberX,COMPLETED,2016-11-09 10:52:16 +0000 UTC,2016-11-09 10:59:12 +0000 UTC,-23.60263275,-46.64525919,2016-11-09 11:21:43 +0000 UTC,-23.61118154,-46.57110295,5.9,29.43,BRL
296,uberX,COMPLETED,2016-10-30 02:42:38 +0000 UTC,2016-10-30 02:48:27 +0000 UTC,-22.9144273,-43.1050892,2016-10-30 02:59:09 +0000 UTC,-22.9030567,-43.1346819,4.35,20.13,BRL
296,uberX,COMPLETED,2016-10-29 19:52:39 +0000 UTC,2016-10-29 19:56:04 +0000 UTC,-22.903051,-43.1346329,2016-10-29 20:04:10 +0000 UTC,-22.9020982,-43.114359,2.97,9.91,BRL
458,uberX,COMPLETED,2016-10-06 00:37:00 +0000 UTC,2016-10-06 00:39:29 +0000 UTC,-23.6110938,-46.5711676,2016-10-06 01:04:19 +0000 UTC,-23.6026564,-46.6450948,6.27,24.75,BRL
458,uberX,COMPLETED,2016-09-15 00:03:01 +0000 UTC,2016-09-15 00:05:29 +0000 UTC,-23.60264046,-46.66504748,2016-09-15 00:13:29 +0000 UTC,-23.60262936,-46.64534986,2.04,9.02,BRL
458,uberX,COMPLETED,2016-09-14 22:44:10 +0000 UTC,2016-09-14 22:47:48 +0000 UTC,-23.6026587,-46.6452616,2016-09-14 22:56:51 +0000 UTC,-23.6026706,-46.6650192,1.68,8.4,BRL
458,uberx,COMPLETED,2016-08-17 11:36:38 +0000 UTC,2016-08-17 11:41:07 +0000 UTC,-23.6025362,-46.6453704,2016-08-17 12:07:53 +0000 UTC,-23.6110216,-46.571107,5.99,27.89,BRL
458,uberX,COMPLETED,2016-06-30 11:27:17 +0000 UTC,2016-06-30 11:29:53 +0000 UTC,-23.60274,-46.6451538,2016-06-30 11:55:45 +0000 UTC,-23.6135612,-46.5763797,5.51,21.13,BRL
458,uberX,COMPLETED,2016-06-30 03:09:49 +0000 UTC,2016-06-30 03:17:42 +0000 UTC,-23.6115869,-46.5706306,2016-06-30 03:45:55 +0000 UTC,-23.6026544,-46.6453572,6.24,23.38,BRL
458,uberX,COMPLETED,2016-06-22 14:24:53 +0000 UTC,2016-06-22 14:27:16 +0000 UTC,-23.6026156,-46.6451497,2016-06-22 14:45:05 +0000 UTC,-23.6160678,-46.665922,3.28,14.02,BRL
458,POOL,COMPLETED,2016-06-22 11:07:02 +0000 UTC,2016-06-22 11:14:17 +0000 UTC,-23.6160731,-46.6659489,2016-06-22 11:24:28 +0000 UTC,-23.6027604,-46.6448974,2.2,7.84,BRL
458,uberX,COMPLETED,2016-04-07 00:30:46 +0000 UTC,2016-04-07 00:35:23 +0000 UTC,-23.5694783,-46.6724083,2016-04-07 00:50:14 +0000 UTC,-23.6027366,-46.6453516,4.08,15.06,BRL
458,uberX,COMPLETED,2016-04-06 21:16:52 +0000 UTC,2016-04-06 21:20:44 +0000 UTC,-23.6026085,-46.6450837,2016-04-06 21:41:30 +0000 UTC,-23.5695488,-46.6724122,3.45,15.16,BRL
458,uberX,CANCELED,2016-04-06 21:12:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6017184,-46.6468711,1970-01-01 00:00:00 +0000 UTC,-23.6008616,-46.6444944,0,0,BRL
458,uberX,CANCELED,2015-12-17 23:52:50 +0000 UTC,2015-12-18 00:01:01 +0000 UTC,-23.6071137,-46.5664834,1970-01-01 00:00:00 +0000 UTC,-23.6115765,-46.5706182,0,7,BRL
